Профиль №1  с 01.01.2022 по 31.01.2022
Счетчик № 0816190453
Сохранен 06.02.2022 7:53:08

Дата	Время	A+, кВт	A-, кВт	R+, квар	R-, квар	Статус
06.01.2022	00:00-01:00	000,0809	000,0000	000,0390	000,0000	
06.01.2022	01:00-02:00	000,0638	000,0000	000,0329	000,0000	
06.01.2022	02:00-03:00	000,0660	000,0000	000,0343	000,0000	
06.01.2022	03:00-04:00	000,0671	000,0000	000,0330	000,0000	
06.01.2022	04:00-05:00	000,0652	000,0000	000,0330	000,0000	
06.01.2022	05:00-06:00	000,0567	000,0000	000,0288	000,0000	
06.01.2022	06:00-07:00	000,0622	000,0000	000,0331	000,0000	
06.01.2022	07:00-08:00	000,0637	000,0000	000,0316	000,0000	
06.01.2022	08:00-09:00	000,0635	000,0000	000,0316	000,0000	
06.01.2022	09:00-10:00	000,0606	000,0000	000,0325	000,0000	
06.01.2022	10:00-11:00	000,0573	000,0000	000,0306	000,0000	
06.01.2022	11:00-12:00	000,0555	000,0000	000,0305	000,0000	
06.01.2022	12:00-13:00	000,0558	000,0000	000,0300	000,0000	
06.01.2022	13:00-14:00	000,0541	000,0000	000,0296	000,0000	
06.01.2022	14:00-15:00	000,0546	000,0000	000,0289	000,0000	
06.01.2022	15:00-16:00	000,0510	000,0000	000,0270	000,0000	
06.01.2022	16:00-17:00	000,0501	000,0000	000,0272	000,0000	
06.01.2022	17:00-18:00	000,0534	000,0000	000,0292	000,0000	
06.01.2022	18:00-19:00	000,0511	000,0000	000,0268	000,0000	
06.01.2022	19:00-20:00	000,0500	000,0000	000,0272	000,0000	
06.01.2022	20:00-21:00	000,0511	000,0000	000,0279	000,0000	
06.01.2022	21:00-22:00	000,0444	000,0000	000,0255	000,0000	
06.01.2022	22:00-23:00	000,0475	000,0000	000,0268	000,0000	
06.01.2022	23:00-24:00	000,0516	000,0000	000,0261	000,0000	
07.01.2022	00:00-01:00	000,0528	000,0000	000,0263	000,0000	
07.01.2022	01:00-02:00	000,0605	000,0000	000,0318	000,0000	
07.01.2022	02:00-03:00	000,0503	000,0000	000,0281	000,0000	
07.01.2022	03:00-04:00	000,0530	000,0000	000,0280	000,0000	
07.01.2022	04:00-05:00	000,0648	000,0000	000,0323	000,0000	
07.01.2022	05:00-06:00	000,0528	000,0000	000,0289	000,0000	
07.01.2022	06:00-07:00	000,0622	000,0000	000,0323	000,0000	
07.01.2022	07:00-08:00	000,0624	000,0000	000,0298	000,0000	
07.01.2022	08:00-09:00	000,0656	000,0000	000,0315	000,0000	
07.01.2022	09:00-10:00	000,0606	000,0000	000,0288	000,0000	
07.01.2022	10:00-11:00	000,0588	000,0000	000,0288	000,0000	
07.01.2022	11:00-12:00	000,0682	000,0000	000,0325	000,0000	
07.01.2022	12:00-13:00	000,0580	000,0000	000,0274	000,0000	
07.01.2022	13:00-14:00	000,0760	000,0000	000,0358	000,0000	
07.01.2022	14:00-15:00	000,1047	000,0000	000,0480	000,0000	
07.01.2022	15:00-16:00	000,0963	000,0000	000,0454	000,0000	
07.01.2022	16:00-17:00	000,1180	000,0000	000,0532	000,0000	
07.01.2022	17:00-18:00	000,1439	000,0000	000,0627	000,0000	
